0,1,2,3,4,5,6,7,term
-0.5983816,-0.15333071,1.5285287,-2.351425,2.0514812,0.05669124,-0.8971497,-1.5651854,something lovely
2.8682628,-1.7107931,1.7045488,-3.7265391,-0.57626885,0.27677393,-7.707191,0.0973847,male singer
-1.222904,-2.008563,1.8496258,-4.9703774,2.3656435,-0.70701313,-0.2641561,-1.2175438,big hit
2.7872114,-0.27269635,-4.0328784,-2.5822468,2.033413,-3.133615,-5.476922,2.4338443,legends
-1.534348,-2.528691,0.6530508,-2.810955,6.147147,3.1496732,-4.0651965,1.375266,songs for dreaming
-0.6882425,-3.3247318,0.6162185,-1.2906263,3.6213892,0.14032146,-1.900164,2.3487325,favorite lyrics
-0.11386614,-2.251477,0.31721583,-1.8912227,3.0665636,-0.48668367,-0.44092205,2.5117056,good feely
-1.3168284,5.440584,2.3194425,-5.58952,2.5995822,-2.3657439,-4.133573,-3.011311,calme
0.1289012,-0.63114077,2.15148,-2.5593293,5.622321,2.2613466,-2.5489376,3.0330122,romantic music
1.8076389,-0.26145762,-3.653685,-2.4721563,5.643995,-1.7079381,-4.7408037,-0.437898,that voice
-3.5418293,0.13266164,1.7748171,-2.8890908,6.2631984,0.042197846,-1.4875342,-1.0243767,waldi
-2.2549965,-3.044404,-1.8900384,-3.2925436,0.3881065,-3.0212471,-1.4024689,2.5318666,gothenburg metal
-1.2870861,2.1815436,7.2933426,-0.7715363,1.7556187,-6.5781927,-6.3657255,3.8807285,the killers
-0.18637057,-0.10157133,-2.002707,-1.9206321,0.34719506,0.12211852,-4.5041924,4.702028,killers
0.30736557,-3.0379353,0.16428436,-2.0632248,1.5562762,0.029175555,-1.9572539,-0.17566283,i love this fucking song
-0.32318228,-4.4075747,-0.32799137,-2.0175242,0.38697135,-0.29649445,-3.849978,2.2021496,indie hits
0.5672585,-4.4500093,-3.0201724,-3.5155628,2.0224688,-2.6342304,-2.8668737,2.8419323,riffs
1.0888633,-3.2072444,0.5708953,-1.0749881,2.544471,-0.42556226,-2.5063186,0.9784088,my fave tracks
-0.76125133,-3.561185,3.511786,-4.0666337,2.1131952,1.427673,-4.330072,-1.4744257,best of 2008
0.26977012,-3.8296192,-0.77136606,-3.1938338,1.8778739,-0.54268366,-1.8707849,0.28044415,songs i fucking love to death
1.3814708,-3.6010678,1.0098679,-4.1119266,1.8535686,-1.1418107,-0.9095431,0.7029054,spinning
-4.9128504,1.1719638,-0.1779058,0.39326915,1.7150168,-6.766742,-5.8473496,3.3091266,la la la
1.498468,-3.190402,1.2646168,-4.9666295,-2.0958061,-3.0655024,-5.7462606,-0.7829442,synth-rock
2.306595,-0.59407055,-1.8855976,-3.376181,-1.2862514,-3.8656428,-5.320781,1.6442505,alternrock
1.4083709,-2.7374208,-0.011041349,-2.733732,1.6299741,1.0256315,-2.2219865,1.9258051,cheers me up
-0.19857612,-4.303201,-0.6637513,-2.2354133,1.7024488,-0.22284567,-2.6488743,1.8352782,nice lyrics
0.6975628,1.0757369,2.6060395,-3.339137,4.421438,0.84249836,-3.966224,-2.6914246,not-in-mood
-5.0206833,-0.3343694,9.172556,-1.8042414,4.726497,-2.7555742,-10.731591,-3.1745162,flamenco
-3.066609,-0.0760386,-1.0136555,-2.510094,6.5399137,-1.9753455,-1.7018737,-1.4987782,ajlg
-11.074844,2.7658253,4.316579,-2.0222275,5.961429,-0.92404735,-7.045679,1.6275522,tango
-7.623177,1.2500372,2.2918446,-9.308159,-1.3223083,-2.6156168,-5.301896,-2.764334,spain
0.18986957,3.189759,0.7550707,-8.43806,4.249382,-10.360801,-0.41313866,5.102746,suomirock
-0.6454086,2.7302587,2.3879526,-3.5121133,6.6831813,-0.3982087,-0.9606848,1.5871562,groovy soul
-0.41655502,1.7388726,3.2329228,-2.7020307,7.50539,-0.3759655,-2.0504088,0.22531337,soul - funk
3.8919673,-0.35314614,2.1869802,-4.720789,-0.86083865,-4.186897,-5.8164163,-0.65844154,superb
1.39034,-2.5623171,0.608886,-3.312293,2.6942086,0.73933893,-1.4373342,1.7129079,fave songs ever
2.4493456,0.49727482,1.669089,-1.441264,7.227121,-3.5820289,-2.8333628,4.5505867,country legends
1.8285772,4.575497,-0.97206736,-1.484296,6.1436334,-5.08058,-5.413599,6.0710936,elvis presley
1.4380866,4.231153,-2.3362632,-2.0061147,5.3716173,-4.558976,-5.20705,6.740251,elvis
0.48102695,-0.7521013,-1.397148,-0.64758277,3.5647717,-0.13578707,-2.373805,0.520902,rock  roll
1.1438944,0.8924754,-1.4630777,-1.5083262,6.07167,-1.5228177,-3.2794814,-0.52277124,lugnt06
0.94510144,0.3293413,-1.8973342,-1.262929,4.7738748,-1.0576383,-2.7194672,-0.25143912,tungt06
2.2825322,-3.7398927,0.8482389,-2.1663868,3.8219905,-1.7116903,-2.4887152,3.8606603,the best of all
-3.566449,-4.490206,4.771491,-5.4763618,3.9821665,-5.336543,-0.8498616,7.4464426,colours
0.11954393,-4.050607,0.052711356,-1.7705363,0.34116453,-6.0437574,-4.071927,2.0826836,fuck yeah
0.5119571,-5.2630816,-2.5337095,-4.1646647,2.5509381,-3.0834825,-2.5733426,2.4370072,4-star
0.24009365,-2.601537,-1.3268949,-2.3830822,0.9319769,-3.0174384,-1.1741056,0.4386343,kills nu-metal ten times over
-0.19632298,-3.2564256,-1.3687515,-2.1094491,2.1282356,-2.826425,-1.2817894,0.17844051,metallia
0.28865203,-1.7581224,-0.602128,-1.3158458,1.3385984,-1.887074,-0.60298043,0.30980855,play this loud enough to raise the dead
-0.13919725,-2.492519,-0.8973212,-1.3205588,2.3891284,-2.0566432,-1.1561277,-0.27417883,tema increible
-1.4345901,-0.8722912,-4.566686,-4.7317204,2.3987846,1.1314306,-5.5598683,6.7125025,shred
-0.14296247,-2.1109948,-1.6327094,-2.8693166,-0.12893288,-3.1810086,-1.5847234,0.98496044,trash metal
1.6439393,-3.7263079,-2.1401808,-6.202648,-1.3657031,-5.3298683,-5.2303667,1.0604678,kick-ass
-0.81183165,2.2989333,-4.2328563,-7.6899824,2.186853,-7.2952337,-4.058008,-2.4774508,wishlist
0.32879677,-3.95636,-3.7434072,-3.1864119,4.4646792,-4.035073,-3.238502,0.4232381,zakk wylde
3.1344333,-1.5217482,1.0848438,-7.244324,3.9119937,-3.12858,-0.6605049,-0.0031851893,plur
2.9245996,-1.4063563,1.6577613,-7.405252,4.4611607,-3.6863334,-0.30610254,0.32774532,oldskool haardcore
2.5936332,-1.8798121,1.3429416,-7.9626203,3.5413752,-3.863176,-0.24778245,0.6326874,candy ravers rule the universe
1.4110754,-2.36995,0.96723384,-6.800421,3.5042572,-2.9249458,0.026400026,-0.048432235,evid random songs
-6.652649,1.3271738,3.4755206,-0.4071008,6.000268,-5.4140463,-4.546304,-0.7204191,atmospheric black metal
-0.9423778,-1.9438944,-0.027506338,-5.4866986,1.6545166,-0.85040814,-0.3324601,-0.87911326,psytrance and goa
-0.6493494,-4.9169974,-2.2925277,-3.1616442,0.9371868,-1.0439634,-4.350707,3.9874327,loved track
-5.419084,-1.4266571,0.9047667,1.278431,7.6862407,-0.2028353,-7.8525534,5.5820713,night music
-1.4547483,1.1583394,2.2990563,-6.793578,5.401546,1.9037336,-2.1657913,-1.7340324,heard on last-fm 09
-0.94326586,7.1407766,-2.4815023,-3.8922758,2.2166219,-4.59808,-6.0185575,3.0369577,theta inducing
-5.9782953,-0.58770084,2.5030932,-7.3339367,-0.55546373,-0.574669,-3.4083622,7.718852,mysterious
-1.536109,0.4605863,0.21305366,-2.9982898,1.9461874,-1.3544474,-2.0322468,1.1931299,psybient
-3.164663,4.7182264,3.4508476,-6.1635337,1.2096096,-8.168748,-5.6601677,-4.137208,minimalism
0.5730869,0.812617,7.5208497,-1.820637,6.333118,-1.1386186,-9.723526,-2.5166492,1982
1.3064427,-1.3182404,1.1393056,-2.068656,3.1453533,0.0083649885,-1.2118543,-0.4583461,the good of the 80s
-0.67500305,-2.0097415,-1.6113999,-2.7508173,4.763231,0.72958434,-2.3152857,-0.6326515,temazo de tres pares de cojones
-0.61794007,0.76368964,6.433531,-0.6558781,4.062941,-7.1116934,-4.518646,1.9528452,german indie
-0.23043068,-2.420688,0.71029603,-1.5637349,3.9539874,-0.23715916,-3.2667425,-2.2111464,heiter bis wolkig
1.0822288,-1.9133961,4.0418305,-3.0096235,5.4984345,-2.7167988,-3.1739676,-2.7766843,mach mit machs nach machs besser
-1.3782078,-2.7727628,0.4428599,-2.089531,3.696176,0.64330155,-2.6527627,-1.5300043,schmuuf
-0.55547196,-0.2932741,0.56086385,-3.1318896,2.775076,-0.60242367,-2.7760584,-0.26056075,die wahren perlen deutschsprachiger popmusik
-2.2809107,-1.5208757,5.5439925,-0.16183044,5.8131948,-9.5333185,-5.2411613,1.0844538,hamburg
-8.229872,-4.689547,4.698831,-1.9223177,1.4685425,-1.952044,-7.221051,2.7597797,misc
-0.74372834,-3.8258383,3.868663,-4.077397,6.197097,-8.695766,-1.0418935,4.8131227,deutschland
-1.1880519,-2.1924214,0.8096156,-3.873807,3.3712564,2.2390656,-1.8196802,0.15227863,sunny side up sunday station
-5.8197527,2.4251046,6.60073,-4.4186716,2.807038,-5.0715704,-1.7400113,3.1086009,vangelis
-3.5663667,0.98076385,2.5318604,-3.386285,5.2724543,2.1912546,-3.1899228,-1.089157,mal-wa
-1.645693,-2.246629,0.43025744,-2.975612,4.0593877,-2.175644,-0.29941395,-1.250131,jazwiecs playlist
1.0175235,-0.6884078,1.8705794,-1.2688257,1.947567,0.9180807,-1.5245559,0.51792413,musicspirit
-3.8400247,-3.3932595,-5.345115,-3.5865002,4.1793413,-1.8110837,-6.967497,-1.9524494,weather songs
-1.4472337,-3.7796507,0.9612271,-1.946033,4.153883,-2.0966356,-0.93810916,3.6003952,fajne
-3.3533797,3.69003,2.1991704,-6.9881377,1.233837,-2.6856203,-1.6336907,-1.6619445,ambiental
0.5079734,-1.554363,3.1704566,-3.5204716,-1.4547521,-0.7173868,-6.1513515,-1.7918621,stuff i like
1.0216677,-1.8079942,-2.164979,-0.6288529,3.4300973,-5.747261,-5.625032,6.394928,best of
-3.039096,-4.6285377,-1.4552507,-0.88032234,3.2080226,0.1493314,-5.9360704,3.931137,absolutely beautiful
-0.18739595,-3.5094633,0.7279135,-2.0048404,1.1432921,-0.061434135,-1.8026972,1.780367,absolutely amazing
-7.5348134,0.7314257,-4.1633396,-3.924973,2.0864956,-8.302543,-4.1839204,3.4734938,folk metal
-4.5576673,-2.0455792,-3.168231,-3.1714914,1.8236474,-7.8388977,-3.2939587,4.9861217,pagan metal
-1.9070197,-2.8748717,-1.2278758,-1.9600161,1.9278722,-3.4904072,-0.8542074,2.5366116,epic viking metal
-0.9417585,-1.495172,-0.08802952,-6.0077496,5.2228227,-6.9284916,0.53329736,5.3921537,finland
-4.0894885,4.80392,-2.8328376,-8.989573,3.3920374,-3.736634,-2.1858263,9.125269,avant-garde
-2.0279586,0.8715704,-4.5890145,-9.918739,-1.1089597,-0.4856278,-4.980646,2.9637845,trip hop
-2.0076246,-1.9239084,-0.7937848,-7.180258,0.058541793,2.5177345,-4.080829,0.20021757,bjÃ£Â¶rk
1.6503173,-4.894558,-0.6678726,-1.9958495,2.2059808,-2.0017536,-5.7573857,5.1864643,so good
1.9239193,-3.7603102,-2.5004797,-2.369936,2.2337065,-1.0180558,-5.181647,3.6188323,amazing vocals
-1.51822,0.016330043,4.1287866,-2.4540946,5.396408,0.32338214,-1.8384432,5.144239,amazing voice
-2.0591755,-2.2268214,2.5865831,-2.1639154,5.9130306,-3.5438597,-5.3716,-4.841891,tnphp numbers
-0.7791965,-2.400062,-0.25321722,-4.760627,3.7624831,0.91771793,-1.1225777,-0.76632166,perfect beauty
-6.9905376,-4.6925406,-4.904239,-4.193897,2.248371,-0.8650978,-7.0404987,4.09413,numbers
-0.27263507,-1.2315313,2.009298,-3.3692033,1.9806226,-0.17725779,-1.7278432,-2.2854455,electrease
-0.34511533,-2.028414,4.5003295,-5.770895,2.5707536,1.4527972,-2.14146,0.08323418,loneliness after dusk
-0.7730438,-0.8029867,1.4966112,-3.1411197,1.8527325,0.29039767,-0.86872876,-1.6039418,a simple glitch
-0.8548064,-0.04418917,3.0522633,-3.894894,3.1246653,1.9584183,-2.521697,-1.2104281,-favorites-
-0.94510174,-2.2891517,2.7031915,-3.873429,2.9348075,2.7855327,-3.710153,-0.5752097,howaboutbethloves
-4.739167,-0.08158541,-3.44173,-2.9823067,6.4337378,-5.646334,-1.6436161,2.750306,rage against the machine
-4.137592,-1.4698551,5.698317,-6.5541716,1.9806511,-8.140656,-1.5449082,9.069366,rapcore
-6.923595,-4.159615,7.2904844,-1.9882698,4.801881,-3.00997,-5.5699916,0.16557363,rap metal
1.4543957,-2.9644513,0.48004383,-9.14714,2.9360223,-9.946991,-0.8704202,3.4828496,cover songs
-1.8432113,-3.1836052,-1.030339,-7.067851,5.0404806,-3.6862996,0.7462236,1.9902633,rap-metal
-3.5343947,-0.34490544,-3.4365454,-6.612801,-0.51556265,-3.5033948,-2.2387161,4.8123198,alternative metal
3.0811887,2.2098265,-4.296494,-9.6636505,6.5856724,-2.0535798,-2.5384207,5.095014,funk rock
-6.739479,0.34728107,-6.134522,-4.499803,6.5925717,-7.7686653,-4.0046315,0.8707336,funk metal
1.1894678,5.3550544,3.8970227,-7.0468,0.0034643936,-6.1137447,-3.9996285,0.568006,rap rock
-3.6327975,-1.5317671,-0.843402,-0.36327282,0.8044467,-6.7663636,-5.323201,5.4249754,good cover
0.25947896,-3.7810462,2.268209,-0.7034003,5.020385,-9.630806,-4.9289775,2.653965,2
-0.34654117,-3.2817357,0.3793067,-0.88708204,2.1398542,0.04046562,-2.252797,0.55466247,music to download
-2.2424304,-2.9998932,-2.065148,-1.8824335,4.7598405,2.4786348,-5.7665563,1.7048398,run for cover
-1.509375,-4.2642775,2.230954,-1.8086032,3.793324,0.37991568,-2.4859445,2.2929873,ana
0.1889723,-4.177112,0.1881818,-0.9730519,2.4684803,-0.8437193,-3.8789957,0.052038774,mind blowing
-0.7812041,-3.1810176,1.4293709,-0.37867844,2.4870558,-1.0027808,-1.7706602,1.1987247,yoyoyo
-6.183644,5.142819,-2.38939,-5.450624,3.2424126,-5.478455,-2.3737657,3.7584848,foda
0.08092135,-3.604108,1.0764378,-0.8013183,3.4783647,-0.8872758,-3.0878997,-0.47791663,-5
-1.3730936,-1.9394217,0.7523786,-2.4397268,2.9686005,-0.2512168,-1.1217475,-1.6921307,lirilir
-2.3524902,-3.6353424,0.36900815,-1.2553319,4.05903,-1.0042644,-2.3262584,-0.6625707,coovers
-1.088338,-2.6499827,-0.89152664,-2.4468546,2.6595035,-1.0937092,-1.1448646,-1.1785958,good5
0.6033729,-1.8982626,0.16090913,-3.3656044,3.0016959,0.57535046,-1.2729601,-0.7154217,excellent tune
0.7548402,-3.0775216,-0.22849934,-1.3847094,3.0767598,-1.9129405,-1.7120956,0.30056253,sound storm
-0.78983283,-3.6739314,-3.115566,-3.314939,5.1442137,-3.4104342,-6.9730005,-4.251425,nosan
4.558294,-0.8018485,1.7688965,-3.4807227,0.9301942,-4.881985,-4.56854,1.4067813,new
-2.8598785,-0.23513125,6.9752073,-0.5179515,0.37315682,-2.7845218,-9.470082,1.7371515,california
-5.204744,0.028996186,0.78494334,-1.0657113,-1.8783174,-4.3012257,-6.4890766,2.929831,soundgarden
-1.9146129,0.35954094,-1.5471895,-4.1153684,-2.189381,-1.5433646,-3.922127,4.5768156,new metal
-5.3565145,-5.9617367,1.1855725,-4.9698625,-2.7966669,-4.4947567,-8.239427,1.081021,melodic punk
-0.1820476,-3.0193725,0.9474207,-1.4100816,1.8606198,0.16838053,-1.7481666,0.48821905,vv
-2.3637896,2.294752,0.5983518,-4.983863,1.2251996,-10.509391,-3.0377965,0.28887218,hardcore-punk
-0.04530054,-0.09157894,0.63588554,-2.56184,1.4901581,-1.517031,-2.2636456,0.6257068,anticon
1.9486163,-0.13434865,3.4716592,-3.4300354,6.550846,-7.615075,-3.3518448,-2.1195567,autumn tapes
-8.508262,3.8657024,0.16061673,-6.34754,2.7031076,-2.3553684,-8.816822,-5.2344513,doo wop
2.5346327,-1.1174775,6.6930113,-4.9200006,4.5421767,-6.092719,-1.9338682,4.4161773,guitarist
-5.0645823,-3.4679828,-0.998724,-8.528853,-0.32351542,-6.7344127,-1.6100767,1.6958073,korn
1.4680625,5.410086,-3.1929195,-3.6171174,1.5811533,-1.8107104,-7.992215,2.8467994,psychodelic
0.3602186,-0.22965407,-0.18098673,-0.15300801,0.3953434,0.35274523,-1.1844379,0.6052154,500 essential songs
-1.4487695,-1.1282365,1.7330524,1.1615721,0.5753561,-4.482824,-8.4290285,4.078711,life
-0.07730682,0.37211218,0.4386151,-2.924555,-2.298466,-1.9756082,-3.124887,1.3679652,hard
-0.60946524,-3.6722088,0.07787046,-0.31375313,2.105773,-2.6325014,-2.554481,2.3602462,rolig
0.21590906,-1.0808839,-1.0413369,-2.73828,-1.7943726,-5.195228,-4.2245173,1.7308308,anger
2.971926,4.0226398,2.253889,-5.133609,5.478768,-4.7454863,-2.4203825,-0.4001686,yummy
-0.6192157,-3.8177838,-0.21431266,-1.3131201,1.4534767,-0.8383117,-2.173833,1.1304392,could listen to non-stop
-1.5778795,-5.353826,-0.67046064,-0.6514379,3.7626672,0.114140905,-6.2447457,1.2899457,all-time favorite songs
-0.26943234,-5.97007,1.8430012,-4.59026,1.992635,-3.6499927,-2.9732878,-1.2074304,full track
-0.3434495,-2.521527,-0.030018995,-1.267216,2.1986625,-1.5256802,-1.1879268,-0.8311047,jinxed
0.24559641,-3.5047023,-0.15307097,-2.1957464,3.6454144,0.05761649,-2.0077627,-0.15935004,grew up on
-1.359822,-4.1623707,-0.09557059,-2.5181384,3.993048,-2.7833576,-0.90066797,1.0244819,jlunare
-0.16768512,-1.0082153,0.36721808,-0.56047523,-0.0032942134,-0.3701747,-0.36107892,0.16943094,radioultra
-0.30152398,-2.3358185,-4.694967,-5.6886644,0.37432674,-5.040279,-3.010724,3.205795,german thrash metal
-0.76560205,-1.9695156,7.9291377,-7.805517,3.567272,-7.2439966,-0.6008,6.095273,old school
-1.8532679,-4.7861967,-2.314934,-6.678312,1.0786345,-5.693856,-1.6671845,1.7801504,old school black metal
2.7521594,-3.830008,1.8982421,-3.2852917,1.285962,-6.3848157,-6.868812,-1.9549013,religion
-1.3474159,-3.7303357,-1.7366546,-1.843331,1.4332209,-3.1424515,-2.001334,1.1387914,marvelous
4.002369,-0.36629966,-0.5463996,-4.038082,-0.6572885,-4.3046536,-6.1936817,0.5314923,fav songs
-0.020615626,-1.686748,-1.0425432,-0.63981307,1.0253812,-1.8944848,-0.9963479,1.0848703,great solo
-0.36812735,-0.036539484,-0.39312539,-4.3049355,6.290577,-1.7523226,-3.0123324,-3.8697944,anop
-0.0046748547,0.35135093,-0.7128221,-3.8558295,4.668044,-0.68817633,-1.2787439,-2.026725,quarkzangsun
0.23820047,0.63537234,-0.9753982,-5.0912433,5.6169014,-0.78003913,-1.5577912,-2.1173239,quarkzangsun v1
0.9409598,0.56139624,-2.2913864,-5.6781745,6.108094,-1.2218136,-1.6762582,-1.2553413,quarkzangsun p3
0.7343674,1.1598049,-3.5603163,-5.2004848,6.1400456,-0.84655976,-2.3664548,-0.53236985,quarkzangsun loved
-1.4390453,6.4455686,-0.16350387,-2.1386416,1.5773227,-7.8533297,-7.634535,1.3894248,whimsical
-3.4848459,-1.0624481,-5.5757117,-7.1239185,5.777788,-3.9344556,-2.2833335,-1.1031488,avant rock
4.3253694,-0.7536895,-3.2961867,-5.3652925,4.3442645,1.0110413,-6.8898025,5.330459,1979
1.3320273,-0.20024289,1.6510735,-1.238021,4.226741,1.6373721,-3.0008273,1.3883725,love9
-1.4162112,0.23092489,-1.345971,-1.8493226,6.9378695,-3.7722628,-2.642243,-1.8328172,udoblues
0.7630862,0.81721485,-3.5639465,-4.419741,7.4246593,-5.280899,-3.605327,-2.1537576,allboutguitarcom
0.9763089,1.179946,-1.6906258,-3.320519,6.013396,-4.4253497,-2.4060602,-1.7116178,bluesrockradiokarlsruhe
0.7754282,6.991163,6.3450165,-4.187644,6.859342,-7.294515,-4.4173217,2.5574675,score
-6.2561145,2.4721863,5.2589145,-5.1149893,1.6511824,2.775731,-6.1613684,1.436212,soundtracks
-4.6407127,3.0242093,1.6296006,0.743463,6.272041,-4.4112062,-4.5097127,3.1670818,hollywood
-0.8023524,-0.75674987,5.7893744,-2.0656216,5.755471,-4.873361,-4.3122153,-2.9452753,filmmusik
-1.0224677,1.171032,1.8516493,-2.3942146,5.9801035,0.92763054,-1.8436915,-0.029909182,arlley
-0.54761845,-3.1538503,1.7995205,-3.0732498,7.6164265,-3.8664954,-0.5285138,2.227731,sometime mood
-4.02971,1.5187671,-0.683154,-1.3469799,0.28074613,-6.84054,-4.6302958,4.948995,movie soundtracks
-4.084816,5.7225537,0.95539016,-7.902101,1.7749752,2.148582,-6.1008997,-0.4960304,composer
-1.8944447,3.450729,-1.032241,-7.042472,1.2299999,2.24548,-6.4554954,-1.7066568,movie score
-5.579002,4.813453,3.7193527,-7.404949,1.8513011,1.5318401,-5.010602,-0.44065148,composers
-5.947505,6.1852756,5.327204,-6.4591155,3.3612008,1.2405081,-6.686736,-0.45682833,orchestral
1.3835536,5.6011915,0.5568932,-3.0247624,0.9810533,-1.6547486,-6.762847,0.8260601,movie music
0.55366653,6.3178163,0.4292858,-3.4408216,1.2289953,-2.3078923,-7.6957083,-0.9913054,film music
-1.8233156,0.19034618,5.451569,-3.7579017,5.33237,-7.813776,-5.5525017,-5.1837516,film score
-6.907301,5.827444,1.9800044,-7.2022886,2.353013,0.17474787,-5.2147593,-0.9753893,film
1.1888092,4.8763437,-0.092178084,-2.2576377,0.5217616,-4.324161,-5.7056613,2.2344651,theme
-3.3467743,-1.2913425,4.3998265,-2.0344808,3.6757436,-7.5697656,-5.203745,-3.553125,movie
3.9673815,1.442454,2.2353308,-5.0055857,2.6760292,-2.3368301,-8.867187,-4.1368675,movies
-5.9298987,5.021725,2.036259,-6.979723,2.7954154,1.2114727,-6.9848995,-3.003136,movie soundtrack
-0.8990308,1.2799597,1.2307701,-5.8518863,4.3374214,-8.229652,-1.7638471,-2.8609583,ethno
-7.3304777,5.092135,2.311009,-6.3949614,5.927344,-2.9058628,-1.4380577,7.6868396,portuguese
-6.5043545,2.48479,-0.7751982,-5.744821,6.636803,-2.4012876,-1.2203314,8.059573,fado
-2.5410247,0.22700426,-0.02218227,-2.7352064,5.156181,-0.53202677,-0.663474,-0.9738125,bitter olives in the sun
1.8683892,0.88395274,-5.3941855,-8.250272,6.1902137,1.7849891,-5.0206985,3.5791702,on an island above
-4.9299865,-1.2544816,-5.28646,-6.37936,5.1189914,-3.9379385,-4.5456867,-3.5100982,eclectic dreaming
-4.4972343,-1.3328195,0.8323095,-4.8269587,5.385417,-1.6860764,-0.50036585,-1.700556,multi culti world
-5.181632,-0.50744426,0.5671659,-4.8233547,5.3188148,-1.1037556,-1.3518839,-2.3169913,multiculticlassic
-1.7518497,-0.0022213538,0.25315508,-2.6424844,3.8165035,0.7569833,-0.60870713,-0.2608149,kostas selection
-5.9245744,2.8846438,1.5218983,-11.379201,4.3715496,0.48496825,-0.6126983,5.6631775,ethnic
2.981103,-1.3716314,-2.370057,-2.9515088,0.4252953,-3.1617155,-5.285441,4.9643927,minor key
1.3078746,-2.114303,2.5895658,-9.520769,-0.48255274,-3.471768,-3.6405034,-2.2905822,cafe
-0.80449444,-2.505197,2.01499,-2.5324266,3.2345498,0.9642746,-1.1418765,1.2267652,regen
2.1794875,2.5629497,-1.3848332,-1.8689677,3.4374132,-1.5289599,-3.9310613,4.691008,cash
1.7429652,0.64325583,2.8926249,-1.1604728,2.708807,-0.021271817,-3.6404781,4.605421,jackson
-1.5682231,-1.3392508,-2.575276,-8.005433,-0.434383,2.1795135,-8.591874,-1.5287828,old country
4.3136234,3.400938,-1.3204253,-3.4433107,4.823848,-4.2980547,-4.4083223,3.6948266,traditional country
1.3596716,4.274289,0.7302701,-3.659718,7.424309,1.8680733,-5.4003124,5.69882,1967
-1.0875047,3.1244907,-0.66403794,0.89034164,4.1077523,-8.214366,-8.402665,2.0836244,geography
2.2070014,-1.0050982,2.1661031,-1.4625225,3.8374455,-4.295107,-2.4957635,5.612568,new country
-0.7734953,-3.1364028,-1.752548,-0.33796567,4.3013268,0.57289964,-6.590997,4.108915,roadtrip
-3.1175473,-1.531311,-0.13835686,1.6525232,6.3549423,-8.266221,-9.713132,-0.77738476,hard dance
-2.1992726,2.9416149,5.1628814,-1.6450725,-1.4179776,-3.1919246,-7.8091073,2.7649455,rock pop
-4.7949605,-3.2191443,0.7100567,-7.5119886,-0.007399165,-3.4622624,-5.277916,-4.581556,marijuana
-2.9548857,-3.9994276,-2.9009383,-3.9858277,1.2601577,-3.240375,-1.9781977,2.696401,in flames
-1.8700993,-4.074556,-2.3965495,-3.4705584,0.014487108,-3.9246852,-2.83968,3.2822242,gothenburg
0.39622676,-1.5044783,-1.4696442,-1.3331754,0.15091403,-2.7027564,-1.5569664,0.8849223,headbang
0.26735845,-2.5283356,-0.8592689,-2.6594427,-0.10071212,-3.8966682,-1.6713101,0.84997827,headbanging
-0.76657945,-3.820849,-0.61961246,-2.5672631,1.4914404,-1.3015121,-1.2278192,1.8131044,dth
-1.3439502,-4.2585726,0.9271089,-4.6614795,3.323299,1.2276945,-4.1039653,8.190124,true
1.1406504,-2.5292625,0.794821,-1.590847,1.6776326,0.12816024,-1.7319806,1.1028864,earworm
0.25274843,-4.235889,-1.0131476,-3.1693802,3.1006465,1.5221066,-3.7530143,2.5312102,claps
0.008744081,-3.7328413,0.82904196,-3.2441585,2.6488428,2.0201006,-3.4868927,0.53952396,compulsive repeat listenings
-1.3451362,-5.6632466,0.432561,-0.8349353,2.3872359,-1.3608629,-5.3280706,3.6300814,goosebumps
-1.1967492,-2.0964892,-0.20678295,0.2168136,4.424343,0.41227892,-5.526699,4.867721,cd
-1.5740184,4.316341,-1.8656498,-3.6751153,-0.12502925,-3.0456672,-11.196545,-2.5451875,halloween
1.8313472,0.39938164,4.1860514,-3.9693618,3.7259302,-4.244238,-3.272862,-2.876883,no lyrics
1.2465419,-0.48698997,-0.6559748,-1.0199205,2.5797803,-0.7567925,-0.9773449,0.19098508,barbwire clasic rock
-0.4639738,9.4477625,1.7927414,-6.730308,4.578196,-3.2829282,-4.5723195,4.437517,instrumental rock
0.42581475,0.8341251,0.34622657,0.16340183,2.3563187,0.042159718,-3.4901817,3.3398883,commercials
1.0883133,-0.32399824,0.46169484,-0.7894063,3.0276914,0.2944191,-1.6857886,-0.48890778,best songs of the 70s
-8.339934,1.384136,-0.79044,1.2421584,7.91191,-4.6088095,-8.568012,1.8278427,progressive death metal
0.32075092,-1.8896209,-1.7556767,-4.0266047,-1.325568,-3.479526,-2.5798745,1.6245124,nwoahm
-5.392356,3.099731,6.940053,-4.467156,0.81736827,-5.245778,-3.7857878,0.37109295,mystic
-0.72175026,0.18876658,-5.947638,-10.765756,0.38583112,-6.6745186,-5.801106,-2.0731552,meditation
2.016342,4.214314,-1.0378543,-0.26487154,7.049633,-3.0471144,-7.8058853,1.3849576,1958
-0.8735131,3.4974904,0.6080736,-1.5301547,2.4944854,-8.862417,-4.7007437,5.9236093,fiesta
0.23270589,0.30766872,-0.08516602,0.0012485237,0.6882225,0.23385067,-0.97525066,0.6927222,rolling stone 500 greatest songs of all time
0.124558605,0.1619446,-0.05122727,-0.033068266,0.2946463,0.07320847,-0.57250655,0.37396395,rolling stones top 500 songs of all time
1.379168,0.48486167,-1.3699083,0.26794168,4.3960705,-1.7834553,-4.6568727,2.609473,rocknroll
