0,1,2,3,term
4.702192,4.9779506,-6.629186,6.8295197,ambiental
6.9309363,-8.467639,2.3499665,4.419482,stuff i like
10.763129,2.9307706,-6.616535,4.7594156,best of
3.9406722,-8.0110655,-1.8575644,4.4122224,absolutely beautiful
1.8481939,4.532403,-3.4759815,7.020824,absolutely amazing
1.7090212,-1.5984545,-0.6240829,4.4870224,folk metal
2.0969584,-1.6243943,-1.852541,3.7007904,pagan metal
-0.6441111,-0.96940863,3.7527962,9.530041,epic viking metal
1.4156562,0.46093357,7.443244,16.30032,finland
1.4493742,0.6860849,2.731329,5.836394,avant-garde
2.8484106,-3.154457,-0.66647637,4.8917894,trip hop
8.964158,3.517218,-2.4747488,4.505593,bjÃ£Â¶rk
7.701472,5.8700624,-5.2386594,6.8142104,so good
9.368617,4.8543878,-4.64354,5.8021965,amazing vocals
7.2936287,7.578455,-5.4233127,9.301717,amazing voice
-3.7130628,-3.3509643,-4.728297,10.347347,tnphp numbers
-1.1942614,2.0970404,-3.4947653,7.4721785,perfect beauty
4.7467194,2.9040782,-5.0746427,6.007957,numbers
-2.6399934,-2.0859246,-1.1256969,7.446074,electrease
2.8729024,3.759268,1.9632286,9.976348,loneliness after dusk
-2.2878332,-3.0525603,-1.1760672,6.051178,a simple glitch
-3.6328743,-6.272346,-3.32676,10.458167,-favorites-
-2.676575,0.03132993,-2.7862048,8.752412,howaboutbethloves
6.766896,1.9786596,-7.18366,4.0439477,rage against the machine
1.4174724,0.22410008,0.112205975,7.792083,rapcore
3.3554173,-6.7701907,7.153262,10.499607,rap metal
2.5214915,-4.9856315,4.0169544,9.490239,cover songs
4.152848,-7.273639,-2.0429792,4.166686,rap-metal
0.8990354,-0.49052268,1.9792386,3.3152995,alternative metal
1.2359835,-1.5695883,1.889177,2.600716,funk rock
1.4825984,-2.0733774,2.7379124,4.0838704,funk metal
4.5001116,-8.439024,-1.5663232,3.3094022,rap rock
0.47535884,-5.1233315,5.209525,9.958151,good cover
10.054106,-3.6816463,-9.9652,3.6226215,2
-0.2527999,2.4618957,-3.0921404,5.704806,music to download
0.9603066,4.4407296,-4.2721066,8.01728,run for cover
1.8441851,4.559159,-4.746054,7.3429465,ana
1.2561696,4.5178723,-2.8460362,7.565761,mind blowing
2.7004979,4.7376013,-4.524961,6.841531,yoyoyo
3.8790176,6.06514,-6.2459364,8.78322,foda
-2.011228,1.1632924,-0.45192727,9.24377,-5
-2.178071,-0.76406187,-2.0753813,6.0174,lirilir
-2.1904964,0.0022723807,-3.7205684,7.0984764,coovers
-2.114757,0.41945985,-1.4304942,7.366249,good5
-1.9367537,1.9666922,-4.415168,9.67019,excellent tune
-2.1751668,0.7006739,2.0265715,13.660998,sound storm
-1.9224594,2.3925898,-4.5178576,10.509989,nosan
14.604471,-7.8554997,-1.787764,3.5855474,new
7.7860036,-8.048795,8.5542,10.269225,california
6.0456996,-2.9166875,6.394548,7.3781857,soundgarden
5.345045,1.3795002,5.9806237,9.223215,new metal
2.4603798,-0.49322414,2.4567518,4.5482283,melodic punk
0.46234837,3.6939635,-4.1062293,7.4484277,vv
1.4025733,-1.013865,-2.4833703,3.6621199,hardcore-punk
1.6706953,-1.0155202,-0.62669975,3.2414076,anticon
-0.043790527,-2.3237197,0.7026697,6.627983,autumn tapes
5.2023196,-2.1897182,-5.7224374,3.7427838,doo wop
12.012634,1.3728335,0.35817993,4.5695734,guitarist
1.2065421,-5.469653,6.7150083,11.68365,korn
10.604266,-1.4356552,-4.369734,2.5151978,psychodelic
-1.3989476,1.4404949,-3.3186944,6.7715573,500 essential songs
11.852024,2.7459443,-6.965406,4.918993,life
8.670125,-4.372605,7.380897,8.014533,hard
-0.85122526,2.792094,1.6664064,12.338327,rolig
12.048034,1.3026487,-2.7516353,3.9066193,anger
0.6400717,-4.526515,3.2693644,8.789822,yummy
1.6066356,3.8848386,-3.048703,5.886233,could listen to non-stop
3.4585853,6.0460854,-4.196981,8.5961275,all-time favorite songs
-2.899116,-0.48339817,0.67873496,11.646875,full track
-1.4192472,0.14138393,-0.52985793,4.4541893,jinxed
-0.97469914,1.96677,-4.1798124,6.9212604,grew up on
-2.0069606,-0.24396513,1.8463991,10.86306,jlunare
-0.8963091,1.2061961,0.7181827,6.555192,radioultra
4.7154574,-5.4234724,-3.4465654,3.3890042,german thrash metal
3.7567012,-6.9900575,-16.358355,9.029214,old school
4.21931,-12.609826,0.09269904,6.6642494,old school black metal
9.069762,-6.8737407,-4.2084045,2.3856165,religion
-0.9685571,-0.8077227,3.198259,9.3651085,marvelous
10.885951,-5.6343613,-1.8097498,2.550561,fav songs
5.1247363,3.623224,-6.677858,5.219875,great solo
-3.3932176,-1.636557,-1.6504213,9.885985,anop
-2.5582652,-6.4081287,-7.1888003,9.183597,quarkzangsun
-2.6823957,-7.1610346,-7.3522925,9.76042,quarkzangsun v1
-1.8768865,-5.9175777,-6.0657573,7.416241,quarkzangsun p3
-1.6575189,-6.8870006,-6.8449264,7.711777,quarkzangsun loved
6.0814214,-4.282277,-2.6293502,3.7669115,whimsical
0.9153683,2.363251,-0.2755794,5.1275315,avant rock
4.8073883,1.2953665,1.663857,4.371775,1979
0.9599426,-1.57225,-8.071571,5.066938,love9
0.598596,-11.118498,0.28419214,8.28259,udoblues
1.0153004,-14.706829,0.52950764,10.988722,allboutguitarcom
0.65687937,-9.5981045,0.5247668,7.179049,bluesrockradiokarlsruhe
2.396342,0.9124194,1.2065295,4.2409596,score
3.2612276,1.5171754,-7.4993753,5.7721634,soundtracks
2.9245384,2.8691974,-0.43805367,7.206213,hollywood
0.3832952,-3.5878522,1.8687831,7.2003603,filmmusik
-0.9664619,-4.0985737,-5.5327535,5.147993,arlley
0.76185924,1.5447004,-8.622259,7.44487,sometime mood
5.046363,-5.9559703,-3.078937,3.2619956,movie soundtracks
4.670365,-4.7402086,-2.80635,3.1263926,composer
6.8566504,-2.0985904,6.480707,7.456225,movie score
12.615612,-1.4613459,1.4731346,4.3362417,composers
13.854186,4.528711,-1.6736542,6.6373677,orchestral
8.489949,-3.5773985,4.1099634,4.649193,movie music
6.567183,-2.4690437,1.0433307,4.3375793,film music
2.8704584,1.6624876,0.793635,4.340325,film score
8.868657,-10.802924,-1.459661,4.020891,film
8.316105,0.30247143,-6.4154005,2.9680464,theme
4.891829,2.582703,-4.0596995,5.588854,movie
10.588604,-5.7728457,-4.679405,2.322019,movies
9.865469,0.1424926,-8.833533,3.9800253,movie soundtrack
3.6281822,-11.1021805,-1.9539298,5.266333,ethno
3.0088649,0.8660155,0.8242182,3.4730809,portuguese
1.7134373,-1.5439315,-1.1827677,3.2556825,fado
-2.1287813,-5.3503003,-5.923779,7.4799347,bitter olives in the sun
-2.5645022,-7.3078914,-6.9168253,9.407633,on an island above
-3.3176215,-4.848613,-3.779359,9.135589,eclectic dreaming
-2.6631045,-6.462381,-5.949096,8.882895,multi culti world
-2.299362,-5.866955,-5.4099393,7.8439555,multiculticlassic
-1.7154189,-4.5749307,-4.7114944,6.019668,kostas selection
4.606337,-13.623659,2.2326972,8.365662,ethnic
9.534104,0.31325284,-4.3933253,2.8005335,minor key
1.9898705,-9.425059,4.3970103,9.029118,cafe
-0.22622639,2.8620534,-5.094324,7.664204,regen
5.3890963,-0.06910418,-7.6149383,3.2765682,cash
6.2718916,-2.3607082,-7.423185,2.5976708,jackson
10.541111,-5.237473,-6.556282,2.5465412,old country
11.392523,-5.581319,-6.274163,2.619362,traditional country
3.883133,0.31693178,-6.6536674,6.429949,1967
11.800476,-0.0012963384,-5.479531,3.3738115,geography
9.286818,-7.050754,-6.6023483,2.7152889,new country
0.1730518,3.896844,-1.3081484,8.518593,roadtrip
0.95464194,-1.8793074,-0.0049149576,3.5328915,hard dance
10.204135,-4.282568,5.6765327,6.2252593,rock pop
2.8663402,-2.570658,3.7137234,6.8175836,marijuana
0.14902717,-1.4604576,4.6121387,9.771287,in flames
-0.2721367,-1.981524,4.4377427,9.835027,gothenburg
8.415009,2.7064936,-3.1470833,3.6770165,headbang
3.5755315,-4.0185165,4.2221723,5.0328946,headbanging
-0.77772033,0.835154,2.2897704,8.8990755,dth
6.475084,6.0489993,-7.145636,7.7930665,true
1.246195,3.669252,-3.9436777,6.238359,earworm
1.1790947,4.88,-4.5664287,8.766139,claps
0.038212117,4.0857034,-3.806487,8.914128,compulsive repeat listenings
0.81165373,-4.4750814,2.6290035,8.150782,goosebumps
5.6493692,2.682094,-8.608051,5.4756203,cd
7.1844864,-8.188513,8.184773,10.004742,halloween
2.9714313,-8.687937,-3.4155476,3.8269048,no lyrics
0.0981596,0.2425758,-5.1185164,4.104877,barbwire clasic rock
0.44638795,-0.1732264,1.5414206,3.5906765,instrumental rock
4.6494565,-1.0294653,-6.6136475,2.6137667,commercials
-0.496385,-0.8637954,-4.9895983,4.197562,best songs of the 70s
-0.78382695,-2.0209587,6.8291183,17.648205,progressive death metal
4.796803,-3.5623405,5.306039,6.034912,nwoahm
12.362881,2.9224677,-3.220526,4.888636,mystic
3.47398,-13.699806,-0.43425804,7.7561855,meditation
1.7790337,-0.27378634,2.6629949,5.4473615,1958
10.854966,5.0094986,-4.5458,6.1251216,fiesta
2.5337942,-0.9398053,-5.776757,2.5990622,rolling stone 500 greatest songs of all time
1.5443087,-0.35574725,-3.874858,1.7993313,rolling stones top 500 songs of all time
7.2830005,-0.5271829,-11.237269,5.064761,rocknroll
3.9899983,-1.9606683,-1.0122831,1.6778932,mexican
7.9562836,3.665636,-1.5820768,4.5916705,1959
7.143942,-0.09533269,-14.123091,7.0954256,1950s
-0.23097818,-0.49866012,-4.608982,3.703618,oldiess
0.29164082,-1.1560137,-6.8398886,4.7382207,inves
0.32319877,-2.6917336,-7.68509,5.203104,stomp and rhythm
6.1540704,-0.3273766,-9.719734,4.4201474,oldie
1.3836467,-4.178486,1.2200825,5.0569596,tropical
-0.72637653,-0.45783284,-3.808061,3.6922402,my 750 essential songs
-1.3493627,-0.6878619,-4.220341,4.950569,moodlemoot
7.672751,-7.416004,1.2563949,3.447278,rock n' roll
2.56371,-1.3810524,0.3554854,2.8093588,mexico
3.5352368,-3.097372,-0.8959623,4.0065813,punk favorites
-0.85671216,2.0961416,-6.506093,8.653741,cover favorites
6.031456,-5.482409,7.326993,8.779075,u2
1.2191012,-2.016103,-2.345437,4.2151575,melodic hard rock
4.727841,2.183967,1.37699,4.670764,pop punk
4.9961586,-1.9511244,5.685331,7.6636095,blink 182
-0.84646785,2.5803428,-0.72865605,8.042346,suicide murder machine
11.793028,-3.1658862,-2.1862776,2.6273227,songs
2.5381448,5.069437,2.839514,12.220136,punk pop
1.6156584,-0.32371888,2.544328,5.865341,xd
3.6519818,0.34898964,2.483275,4.3756704,pop-punk
-1.2439817,1.4592357,0.19624126,7.688673,deep thoughts
-0.5313809,1.9371985,-5.2077436,6.907418,pnk
-0.096106805,3.2701907,-3.0068007,7.077623,for the road
-1.0165967,-0.07302417,-1.5860037,3.0090845,freakey stylish
13.786302,-7.4057593,1.3989421,4.345385,teen pop
5.1836224,-9.848781,4.6175065,7.3776217,punk-pop
0.370865,-0.8716049,-9.421569,7.137842,msetentas pop
0.042616464,-9.514579,3.1298928,9.846007,dream dance
-1.4789759,-6.8035274,3.1107557,10.53074,kiss102 manchester classics
1.8072069,-5.408506,-1.1690083,3.9057736,sintetika
1.589927,-0.500984,-0.44952834,5.3389997,played on asot
1.6144964,-0.49257365,-1.4023428,3.401383,tropicalia
8.391297,-6.700669,6.076318,6.8569164,happiness
7.829206,3.203516,3.671282,7.372387,serene
4.483928,5.2076955,-4.4862447,6.6044765,klassiker
3.7759614,1.6079319,-3.9536328,4.9950337,smoke
1.5878098,-2.2738304,1.9130615,5.7370787,oldskool
7.8083234,1.5193052,-4.587554,2.9569178,anthems
6.4300756,-3.5786285,-3.7052581,1.8168187,water
2.4347174,-7.5945187,-0.07233762,4.4146924,tribal
-3.0435898,-8.82007,-8.433302,11.563289,work
2.6911836,2.3002894,0.4137759,4.1720986,detroit
1.7803819,-1.2705083,-0.42746815,3.4704933,horrorcore
0.94249016,-3.2507896,-0.38393936,4.3148723,michigan
11.415454,-4.2330513,-8.244923,3.039785,down tempo
-1.6392856,-8.207973,-2.8394742,7.704254,slow funk
-2.4502604,-7.7047653,-2.3110716,8.835096,relaxing mood
2.3195207,-8.001532,-0.96751606,4.0012655,disko
10.572968,-1.206801,-5.7836576,2.7936828,80er
-0.9560002,1.4811054,-4.7269716,6.6895323,melodic songwriting
0.18220054,0.7752354,-8.062906,7.101205,superrock kyoi
0.6457056,4.4959874,-4.888656,8.907352,we love the 80s
-1.3252257,-0.011184395,-3.9515374,5.1709566,intricate melodic phrasing
6.8580704,1.6717931,-6.5756183,3.5489795,bso
7.6504827,2.4631178,-5.886909,3.8695297,theme song
1.4274075,-1.3659462,-1.070778,4.0504293,surf
1.5301954,-2.9831862,-1.0478716,3.7709472,asparagus brine salt
-2.4025488,-0.46881235,-3.447209,7.300561,bestest songs ever
-0.068738595,2.6786644,-8.7546425,9.8287325,awesome guitar jam
7.1855855,2.5633912,-9.206135,5.4111633,hard progressive rock
13.086041,-6.0973306,-5.4324055,2.875199,guitar rock
13.34659,-7.227846,-1.5821121,3.349782,fantastic
10.6926775,-8.300161,-3.1154902,2.818766,groups
-1.6232994,3.0073185,-0.24058107,12.722135,aitchinternational
-1.3243222,3.9699244,0.30873215,14.869771,moonh8sun
0.9908318,3.7229702,-6.4714236,8.136865,rain songs
1.4084114,4.0424223,-3.741834,6.6372776,genialne
0.052630384,3.1602726,-3.1864483,6.6512384,augen zu und rein und nie wieder raus
-2.5123827,0.1385415,-0.581374,9.171117,die katze hat gitarre gespielt
8.454111,-8.357598,-11.454693,4.6038523,neo soul
3.198646,0.114403255,0.7768797,3.4404728,neo-soul
7.4705815,-5.4405975,-8.265004,2.9616091,r n b
9.075635,-7.8192663,-9.910998,3.7988062,nu soul
4.1479497,0.6598287,-0.27307042,2.5232837,romantica
2.062187,-1.5655843,-0.80677795,4.1946125,polish
4.2813125,-9.941438,-4.1962423,4.588351,131
-2.8202739,-2.2690527,-1.6455033,7.4453855,renata songs
-2.8884835,-6.1546965,-5.0350204,8.784627,multicultigroup
3.5577114,1.4576309,-0.022371052,2.3431475,polskie
14.512191,-3.9819472,-0.1660727,3.8726103,remember
1.2590953,-0.7933635,-0.74471515,3.499287,pub rock
-2.3985353,-7.1302176,-0.49579415,9.06378,trip-hip-hop
-3.7200544,-5.0868974,-3.155949,10.277244,florentina
2.4011834,1.1153584,-1.8211987,4.722258,cross rhythms
6.323852,-11.132658,-4.272542,6.1022573,lacrimaindarkness
-2.788872,-6.1658463,-3.0994034,8.43284,nicee2me
2.5825,5.7212005,-4.114174,8.706208,my song
-1.9260656,2.3214924,-1.9683714,10.190087,radiostu
-3.5740469,-2.580562,-3.6330595,9.628904,number song
-2.2762218,-5.227152,-6.5617185,8.042872,time for a clearout
3.573047,-1.8514627,2.9316013,3.7097547,saxophone
0.20827366,1.760508,3.7746623,11.737666,77 style punk
-0.66104907,-3.3501117,4.4207644,10.221275,confrontational
10.01812,-3.9380317,-7.4534698,2.7140741,philosophy
12.689672,-6.662043,-3.2989838,2.9149158,i like it
10.7297325,-0.53420633,-2.0836058,2.783361,rebellious
8.691634,-2.270852,-6.586084,2.4706306,old-school
1.8510889,-3.1565113,-0.6206361,3.5258694,run dmc
11.24308,-9.0163965,0.04147951,3.8150039,favs
11.678298,-0.93826973,5.3747425,6.8242645,random
0.89877856,-4.207657,4.747075,8.19515,slash
9.4516115,-5.572803,-8.747962,3.0902495,featuring
-1.3406558,2.5057416,0.18633398,10.954139,010s
-0.22065529,0.4379706,-7.5295753,6.724636,homebrewing music
0.22549738,-5.5905704,4.0966125,8.457914,orgasm
14.565034,-1.9558905,-3.1684012,3.5904396,playful
1.2952219,3.9856133,-6.291715,7.940213,lollipop
-3.137407,-1.0358665,-4.858561,9.536832,colorfull
-3.0045216,-1.4922087,-3.519649,8.433122,lovekylie
-3.3391187,-2.2729273,-4.571552,9.4302225,alicedday
6.3361917,-5.819291,-8.970445,3.3762352,r & b
7.369035,6.007199,-4.690471,7.0330377,itunes free download
6.1912694,-3.6620233,5.762505,6.4381456,sax
-0.82631993,-10.611726,-3.2325034,8.390953,sax-magic
-0.86640567,-7.4010115,-5.3588204,6.447937,double-ender 5
-0.74181706,-8.167476,-4.431249,6.537141,jazzawakening
-1.077484,-8.5464735,-3.334083,7.1849074,ffmrbest
-2.011289,-5.5646133,-7.644196,8.363517,lolatravellilovesthesetracks
10.209477,-6.2688885,4.56312,5.5220037,tranqui
3.5813594,-3.937158,-1.9574221,2.8820992,nightwish
7.948878,-10.816125,-3.9281416,3.7329419,symphonic power metal
8.925563,-11.998444,-5.0308743,4.199959,melodic power metal
11.616481,-3.4395661,3.7486567,4.987476,story
8.87451,-6.225517,-5.4301877,3.1172664,mistagged
5.7251186,4.3869123,2.3987546,7.439221,scrubs
4.0700436,-0.17536914,-10.578447,5.6642,1954
10.585992,-5.2575283,-4.3720765,2.2749043,rock-n-roll
5.1431365,-0.45878452,-10.799084,5.309387,1955
3.5550144,-0.2502162,-6.745244,3.0717928,early rocknroll
2.0275228,-0.36588755,-8.059392,4.541081,rockn roll
0.89007705,-1.3481617,-8.544247,5.577874,elvis y cia cwcafe
10.79776,-4.9118867,-4.6218667,2.33509,rock & roll
11.374167,-1.843297,-7.3619547,3.1266468,time
6.3249927,-0.6641848,-10.470866,4.6138716,fifties
6.466471,1.4509614,-7.7417717,4.01916,nostalgie
-1.631733,-2.3958318,-7.188456,7.247367,lauf
2.9712791,-0.16045162,-10.846428,6.532499,rock 'n' roll
2.0948737,1.5740728,-0.60112566,7.2879105,gossip girl
1.0543315,-3.9913082,2.4903593,7.45048,discovery
11.425849,-5.962092,-1.3113214,2.7885382,poppy
8.176101,-4.806782,7.9497976,9.042986,harmonica
2.9152133,0.097117886,1.9571116,4.1997647,pixies
9.048443,4.3220286,-2.7877476,5.1856837,top500
11.669761,-0.58581054,7.9382305,9.870557,rockin
12.410809,5.245775,-4.6514482,6.6316195,alternate rock
-2.5345566,1.6627104,-6.2213616,11.812942,quittenlikoer
-0.1162173,3.5547743,-2.8534224,7.956328,and i hate that my feet are dancing so much
-1.1912992,2.9335232,-3.2362206,9.063469,drug haze
-0.789571,3.4231856,-3.7767692,9.051157,fish fry
-0.24063043,3.9804506,-3.4164052,9.135364,resistance is futile
-2.7316132,-1.2180998,-4.339309,8.160331,mbo-candy
2.099327,-0.6238569,-1.7492862,4.0006676,surf rock
14.264927,-4.7722306,-3.0874724,3.207122,faves
13.897378,-4.38829,0.8868565,4.104446,1993
4.6480975,-7.467421,-3.9578297,3.199917,ohio
-0.75547916,3.6422193,-3.1259036,9.612838,dantopluv
-1.7262557,-12.806905,-2.616571,11.374439,robertitus global
-1.9020406,-9.953492,-1.955601,9.632666,ambient ram
4.2174306,-1.232036,-1.2006104,3.4026296,portland
1.2783614,-3.1067445,-12.483692,8.17718,artisttoknow
3.4823055,-2.4113793,-13.733809,7.707464,lobest
2.3164465,-0.4174303,-12.161539,7.877314,gittis
1.9997722,-0.8942871,-10.330388,6.3680034,efjo
0.5383296,2.260523,-8.286203,8.09963,easyrock
-0.19041558,-0.653645,-7.4009266,6.092562,gertski pick
3.1996388,2.392853,0.38747665,3.9868767,west coast
-1.7797917,-9.330935,-5.2335186,8.859987,r00ts
-2.8907516,-2.6124523,0.27486345,9.383506,the word your
-2.9281864,-2.8856864,1.6250143,11.55763,gartenkunst
-2.7362342,-3.1884341,-1.1311883,7.590148,delicious tracks
8.792938,-3.8348267,-7.794268,2.7099485,hip-hop and rap
9.760149,0.23865917,-7.607218,3.5301423,90s pop
-1.7632103,-2.2075584,-7.573625,7.866672,double-ender 9
0.24060231,-2.0869997,-9.804199,7.1288166,gh fgh
0.7630482,0.42814475,-10.759749,8.599688,majors beloved fm
-3.8155046,-3.988134,-4.491358,10.454766,austin loved tracks
10.076456,-0.809449,-0.5043222,2.896641,1989
-0.06684151,-2.622634,1.3577231,7.4117403,new order
11.525967,-3.9037693,-2.596551,2.5614746,summer songs
2.2184505,-8.121637,6.105205,10.353159,bruce springsteen
2.828745,-2.0212245,4.5074987,6.6337805,alt-folk
1.8732994,-0.9541694,-1.511773,3.0971997,gypsy
1.3745617,-1.258909,-0.7087121,4.256475,balkan
11.461078,-6.130507,-0.83403486,2.9132013,dancey
3.967476,-6.5547867,-9.602208,4.600594,80s groove
1.8698796,-4.6563554,-0.2755572,5.201402,new rave
2.3345113,6.033992,-3.2064013,9.591951,single tracks
13.111361,-3.6591296,-2.4879968,3.0023031,stylish
2.4404044,5.51314,-2.260959,8.336742,fashion
9.8728,-1.0982212,-7.7745247,3.126958,80
13.94035,3.3286295,-7.589917,5.808975,1
3.9114232,7.675336,-4.052573,11.412102,interessant
4.3142066,-4.555635,-2.9328246,3.1190553,nu-disco
10.359252,-12.000089,-5.9692163,4.1182427,nu-jazz
1.4658623,5.0344005,-5.541424,9.115124,zajebiste
-2.1516793,-7.12125,-4.4836817,7.900152,k00l br4z1l14n
-1.6060312,-0.019999983,-2.3824089,4.7715063,headbopping tunes
4.1569314,6.1062584,-4.2771745,8.075972,nice voice
4.936341,-4.525014,-1.617792,3.226911,chanteuse
1.2491583,-0.98523515,-1.2316946,3.3356118,punjabi
4.67278,5.070302,-2.650895,6.175922,fave tunez
9.385403,-10.53116,1.7724655,5.0351377,road trip
0.8113784,-0.92667675,-1.119627,4.432155,magyar
-0.42380744,-9.362926,2.9873824,10.2620535,house society
0.7384055,-2.1580598,1.1940651,5.1579823,chic
7.994362,-6.189968,5.9871073,6.663888,essential
3.263776,-11.122777,5.284857,9.975052,techno house
1.5471125,-9.768477,4.824837,10.342947,electro-house
1.1335416,-3.6137118,-2.709042,4.207743,rock opera
6.158512,-9.435776,-3.3892515,3.3552678,metal opera
7.5527287,2.421641,-7.312678,4.3542323,concept album
6.2630506,-9.278097,-3.2769015,3.2332475,opera metal
14.318452,-4.896079,-2.7576258,3.223715,america
-2.9997418,0.2750065,-5.3682995,10.718535,a long red glare
-0.6038438,2.3894067,1.4067143,9.939526,need to get
1.5889423,3.979557,-5.9148755,7.261386,heartbreak hotel
0.056338523,3.7803814,-4.0012755,8.171278,tracks i love
-1.1396141,3.962337,-2.45682,11.641798,liberating
-1.1616244,0.6372814,-1.3616748,4.0901675,list-datomm
1.7412914,-0.8866216,1.7655523,6.349173,the l word
3.4827647,-0.74268377,3.4310167,5.659463,dylan
4.6443734,-6.4448037,-7.7032466,4.3472505,1975
7.7514024,-2.3402796,-1.6095304,5.105501,folkrock
3.8742688,-7.3700075,6.281725,8.833492,70s rock
1.1203787,-2.7457204,2.5883665,8.044092,beatlesque
8.701506,-1.4661722,-9.7100315,3.8390646,on the road
0.2067013,2.6822941,-7.475053,8.537341,blue songs
8.383885,4.0063353,-3.6707394,4.7678113,bob
16.676416,-1.0768249,-1.960963,4.7139196,morning
4.6587067,2.038998,0.12657589,4.0903835,storytelling
13.954589,2.7115242,-4.6909194,5.182459,rainy day
-1.335956,3.102954,-3.108074,9.901756,cheese on toast
-2.9498005,-2.6574347,-5.494485,8.663248,drivgods
1.7240025,2.3589385,-0.7278428,7.262311,goddess
0.5619067,2.8558593,-6.7470574,7.56534,female lead singer
-0.008481459,1.5748048,-5.7757893,6.030921,sgn playlist
12.372638,-4.2249174,3.1622846,4.740426,divas
-1.865986,1.9011152,-0.23093353,10.488943,missbluebean-treasures
9.107684,-6.4139333,-9.581596,3.4181504,brandy
2.3878434,-6.5355077,4.571194,9.650688,1998
2.6849654,-2.1106677,-3.0199015,1.3419781,beyonce
0.14485437,5.5691304,-0.38648102,14.152645,tyler adam
10.468057,1.8959702,3.5392475,6.399609,alternative rap
7.91997,-10.48671,-2.8158612,3.6068995,alternative hip-hop
9.059351,-4.9475703,-8.344246,2.8876123,rap and hip-hop
1.2725807,0.36394283,-1.3156066,4.8999248,darklight
-1.6188282,-4.2295027,3.4327726,10.656238,fine
-3.4698958,-2.63278,0.17008975,11.302159,electropearls
6.6237073,-7.1387086,-1.52381,4.154053,hmmm
1.93755,0.42419845,-0.52975863,1.7158453,future pop
4.11609,-6.5415406,-1.8279593,3.8966877,ace
0.72229946,-3.7173917,3.1391199,9.119682,ulubione
10.477846,5.389314,-4.998591,6.446377,omg
7.0729213,-6.1631174,-2.9218378,2.5545278,smallville
1.4370905,-2.0233614,2.3844266,3.4396172,primus
3.5781164,-6.610011,6.317555,8.80467,les claypool
7.234043,-11.052088,0.67063487,4.967967,suicide
8.431793,-2.8777387,-6.5162888,2.2822266,talent
1.414841,-13.445837,-7.5453324,8.467433,basically bass
3.5485666,-2.4292867,-4.0345182,3.4853659,about a boy
-2.082808,4.5796046,-3.932296,15.598883,love to death
-3.7181015,-1.8760054,-0.41771778,12.165944,best of alternate rock
-3.5507379,-2.1825855,-0.11896942,11.588802,best of favorite artists
9.728167,-2.448452,-1.5913098,2.1948173,visual
12.225038,0.21855986,-2.5700035,3.3747017,darkness
3.843478,-5.1228228,-2.505944,3.8909366,dirty
2.1949966,4.0192375,-0.92361444,8.201178,l
12.350846,-1.3677617,5.608925,7.0887294,witty
8.138323,-11.096481,-8.781814,4.456323,demure
8.135627,-2.5750096,-9.284536,3.4565766,girl groups
3.183197,0.18693057,1.8034784,3.7380154,girl group
3.3629186,-0.007896977,-10.7659855,6.187856,1960
4.697023,-1.1922156,-10.702435,5.174166,1961
9.297116,-2.5428634,-6.1841507,2.3663135,60s rock
3.5451198,-1.8211263,-8.259642,3.7346034,60s girl groups
3.409103,-0.53595275,-9.175588,4.7197695,schubidu oldies but goldies
1.8794997,-3.4410365,-7.943679,4.1268425,female vocal group
9.6716,-1.9831203,-10.447908,4.016855,baladas
1.7881691,3.1670723,-7.847455,7.3856106,pop music tag
0.38539296,1.5503364,0.18633582,4.7477565,math rock
1.2814564,-0.99441344,-1.0279645,3.8849485,turkish
1.2323742,-0.99773854,1.1555212,6.133181,euromania
1.5956616,-1.5069963,-0.36256006,4.547562,arabic
3.5576696,-12.836346,-0.20034854,7.041546,oriental
1.8268236,-0.34742865,0.94495445,3.3377347,dark cabaret
-3.753447,-2.0297463,-1.7812699,11.229063,es regnet kaviar
1.5116024,-3.0564182,1.9693251,6.1579328,humorous
-3.1268833,-0.84726614,0.07118821,11.268031,i want back to the 90s
-2.8992598,-0.94976693,-1.0883832,8.988678,mutt attack
-3.6038146,-4.3893876,-0.42284372,10.983863,k1mo likes
-1.8222946,-5.824384,-5.5356913,7.0195456,quarkzangsun p7
2.2908897,-1.3795367,2.5118358,3.5614986,humor
2.374185,-0.78231776,1.140728,3.5562553,humour
12.610526,-9.422789,0.09840423,4.0682425,silly
7.163668,6.2622557,-8.637614,8.542651,3
7.43344,-3.3078122,-0.5013039,3.6119027,1991
5.6053405,5.8367558,-8.373782,8.515401,heavy rotation
6.0672073,-9.33902,-10.290932,4.8255844,modern rnb
1.6738496,-6.8841853,-8.770207,5.4611697,fra-soulness favourites
1.0993701,-10.946851,-5.2950096,6.6991076,dsj-loved-tracks
3.80669,-5.6393666,-9.1590805,4.258161,heart and soul
0.8774829,-3.4541044,2.4577107,7.1080284,big
4.1611104,-9.058632,1.8362341,5.1184473,fabulous
13.127861,-3.2244155,3.7846398,5.3646193,lonely
10.571961,-7.954332,1.4692737,3.8582275,relationships
12.35282,2.14105,-3.3108299,4.3835177,alone
-3.430872,-2.5345268,-3.1064951,9.225166,trylike
-1.0788838,-10.508941,-2.1699998,8.778734,jazz favorites ram
9.618492,-6.48753,7.486185,8.237571,old skool
8.104176,-9.672179,2.0357747,4.7481756,very nice
2.3100672,-1.316843,-1.3845091,2.9882975,melbourne
1.8879566,-3.1823409,3.333185,5.9853554,ganja
