0,1,2,3,term
-7.400833,-4.668438,2.1959274,-6.05004,classicrock
-7.8747897,-9.138073,0.25989792,-6.865367,70s hard rock
-10.026732,12.921214,7.1902766,6.8751607,slow jams
-10.669368,6.6952453,2.461761,16.6736,motown
-10.469141,5.1725793,5.2951264,4.7689085,90s rnb
-9.126258,5.279715,4.2911596,6.163478,90s soul
-4.5435905,15.16077,5.9985323,5.2407765,r and b
-11.98322,7.3557715,6.486904,4.9811997,quiet storm
-10.872782,4.107291,6.269701,-1.1715069,lovesongs
-7.124978,3.058148,3.8800023,1.3455644,us number one
-9.102884,0.90477806,2.0343075,8.087953,slow jamz baby
-10.606964,-4.470118,2.037678,2.2912867,songs that move me
-7.166742,-3.8206394,1.3942194,-0.33146486,number one hits
-8.699822,-3.5208294,0.6916755,5.9763646,easy listen
-3.1779761,11.625045,3.2696612,8.712159,mariah carey
-13.303029,-0.33048552,4.1112022,4.6089616,slowjamz
-10.112231,1.4420525,4.7149324,0.4619316,jam and lewis
-6.265839,-5.861104,0.49076024,-2.765844,lovelove
-12.15215,-4.472446,3.1291337,-0.148528,sage
-7.987816,0.20607041,1.0960271,8.876769,lbz favz
-2.6039145,-7.2810464,-3.2021582,1.9133598,axem army
-8.3145,0.9451294,2.0126224,6.8445573,slow soul love jams
-3.6879694,-7.985249,-2.3916605,-0.2780647,mfbr
-2.7520978,13.494595,5.6363845,1.0820256,blue
-8.572629,-1.1771382,2.9344594,2.3650246,superior male groups
-8.207262,-5.9071684,1.7673038,-5.512481,music i like
-9.015022,6.684052,4.281272,7.9957595,bop
-5.5666666,3.3098054,-1.7267084,18.162043,chanson francaise
15.826143,6.4331775,-7.224406,0.7826138,idm
-5.2021956,-3.5896666,1.8989556,-9.017393,sinister
11.045492,9.007556,-1.880653,-8.1056385,glitch
7.92812,8.933879,-0.0039154743,-9.444002,warp
-5.990977,-3.001125,2.9657185,-12.461539,gloomy
-5.519217,-9.645678,-3.890551,5.059512,mlx
9.0639515,9.077617,-0.92494094,-6.3764944,bjork
4.50663,12.8233595,1.8422471,0.7571333,air
-9.872772,4.038667,6.59299,-5.193294,bright
-4.867117,-12.357097,-4.8431087,1.2976213,the word my
-1.1522549,-11.640286,-5.241082,-3.5422904,czhit
-6.1971097,-7.4107857,0.36906838,-7.123887,cowbell
-1.9932767,-10.688143,-3.7394054,-6.0875745,q3
-1.521843,-1.1870645,1.4404827,-10.774332,retro rock
2.0350893,-8.642814,-5.197373,-4.674223,4jsalternative
9.811641,0.59264296,-5.468135,-7.8008833,black metal
0.26019728,-2.9371176,-0.2878436,-10.85954,indie dance
-11.598504,-1.2769089,5.0228686,-3.418272,sunshine
-8.177018,-4.4645715,2.8713613,-8.312504,colors
0.0813623,5.4355173,3.3864424,-13.671153,electro pop
0.72951305,6.6362667,3.418127,-11.208401,video game
-4.0653973,8.258873,5.782511,-7.0806003,black
-6.036656,4.520584,5.9048867,-11.36435,i like
6.4525037,-3.8999372,-5.3824267,-4.4754515,chillwave
0.2850286,12.790603,5.1887946,-6.9578643,radio
6.878661,9.990354,0.9636091,-8.856852,indie electronic
-1.322056,-10.324171,-4.5472565,-2.7976673,this is exactly how my blood circulates when im enjoying my fourth drink
-2.9679759,-5.6341667,-0.36201048,-6.4788775,sex for my ears
-3.451498,-9.71857,-3.2964501,-1.1732668,ion b radio
-3.0514135,-8.592461,-3.0557654,-0.2368461,likey
-5.6977973,-5.8766737,1.1402612,-9.127228,fm4
-10.133159,-4.749096,2.943185,-4.5863557,to buy
-9.627959,-1.3026581,4.1949205,-2.9956381,lieblinge
-9.717257,-4.411433,3.46833,-7.2251506,x
-5.5416408,-1.6747286,3.1549902,-9.2597,tanzbar
-8.272285,1.5445031,5.7339954,-11.583834,download
-7.047668,4.836805,6.1442823,-8.5983,sing along
-3.2266247,11.126889,6.0245633,-5.0275154,good music
8.32362,9.363265,-0.19573565,-7.36914,loud
0.31221777,-8.726537,-3.8225207,-7.689741,fantasterific
-10.5757475,3.7721694,4.281615,4.0184455,black gospel
0.7751997,-10.254929,-5.6838746,-2.81903,meine heimatlieder
-3.123723,9.657451,5.43369,-5.100308,melody
-9.334233,1.2506093,5.45322,-6.0438666,xylophone
-9.049422,-2.6255305,3.8426619,-6.301401,narrative
-8.515671,-2.9342082,3.1118484,-4.7479544,miss you
2.6376457,-1.9013416,-5.548397,9.89349,whiskey
-3.1425555,-12.781867,-5.3901186,-1.3539605,pligaa
-2.167908,-9.845646,-5.167618,3.2337391,anartfuldodger2010
0.8807253,-8.556805,-5.0407333,-1.7738826,nmml
-3.7194424,6.4833236,5.2976103,-10.178089,gut
-3.316665,4.2009363,4.375796,-9.4035,one
-2.2622824,12.354406,5.135891,0.053266246,female singer
6.5316753,-1.8709648,-7.302398,8.505201,nice
-3.8692868,-6.5791984,-0.42692742,-6.9541235,oh my god
-3.2782989,-5.900949,-0.09529495,-8.737435,love at first sight
-10.83563,-8.437439,1.2902821,-2.9977858,y
-9.433443,-7.298675,0.7911574,-1.2109903,u
-6.6219296,-7.9758263,0.25945932,-7.22244,nochmal
-7.7930074,-6.6588907,1.1600398,-5.121954,ilike
-10.752906,-7.957544,1.7186843,-4.2003264,buy
-12.954091,-3.03389,4.3455253,-1.2436088,singersongwriter
-11.116282,-0.20105869,4.9325037,-1.3235152,innocent
-1.6018215,-5.7061014,-4.8543334,8.625866,german reggae
-0.77351266,-10.764594,-5.5013056,-0.99727774,horstaxe
-2.0388348,13.607076,1.3710734,16.216661,gospel
-7.8685884,0.06592631,4.0376215,-3.4868083,'00s
-7.224616,-8.344095,-0.41460955,-2.071057,most loved
-10.900571,-0.52762485,4.9005246,-2.4389348,morning music
-9.624341,6.672952,6.997281,-2.8824341,easy
-7.959657,-8.558181,0.37363812,-5.2402678,i like this
6.0093646,-2.0840802,-3.440686,-10.066474,kitsune
14.332417,2.5281224,-6.5932593,-9.538526,female fronted metal
8.520899,-3.4774368,-5.0535154,-17.27685,deathcore
-8.979005,7.202061,6.975119,-2.453395,beautiful voice
5.907485,9.220574,1.0152344,-6.483995,female fronted
-6.028473,2.8904054,5.362563,-10.954182,my favourites
1.7537428,0.9065854,0.6445902,-12.150741,melodic death
0.1628644,-15.172702,-7.7100945,-5.832507,under two minutes
12.847157,1.7739731,-5.749317,-10.716257,nu-metal
10.9807825,-0.46186697,-5.100652,-16.29272,nu metal
0.05885442,-6.8613067,-2.0849838,-12.214786,sicmusic
-1.3902351,-9.70634,-2.933196,-10.378597,xynod
8.971468,2.3080668,-3.6761284,-5.9780526,porcupine tree
-5.31337,5.922111,5.861512,-9.649084,inspiring
-9.412763,-6.8031096,1.8622844,-5.9246736,4 stars
9.775319,10.273365,-0.8021368,-6.748378,art rock
-5.0024815,3.0355425,4.6297374,-8.429906,makes me wanna dance
-10.263338,0.6598886,5.5203605,-5.455957,my favourite
-5.101265,1.8007461,4.355509,-9.542875,amazing lyrics
-3.5284152,2.5047312,3.8264363,-10.75951,orgasmic
-3.8200068,-7.1625614,-1.2377554,-2.9643261,chilled rock
1.3871802,-9.140281,-4.8092227,-5.291062,tripping
-1.6062841,-11.345566,-5.2290177,-1.6140214,kalijaa
12.787588,-6.2199407,-12.039404,2.6618886,space rock
7.940155,4.2465396,-1.6289555,-9.707199,prog metal
10.868205,7.449852,-2.5649,-6.2755466,prog
-1.2364268,7.3132563,4.16565,-7.256962,great track
19.014137,0.71357787,-11.567538,-1.4804745,shoegaze
11.585846,8.436439,-2.191958,-10.711084,4ad
8.3042145,-0.35718173,-4.3188105,-8.232063,cocteau twins
7.527202,9.600847,0.46699923,-9.01657,shoegazer
-0.55706596,-8.775431,-4.025855,-2.8522356,atmosfera
-5.1639214,-9.562165,-1.6622773,-3.8074956,heaven and hell
-1.5797409,-9.269259,-3.3776176,-4.7567863,good0
-5.2610297,-12.308225,-5.1091614,3.330473,the word in
-5.1187387,12.133718,6.827739,-2.8320546,female voices
-8.775655,-2.5879166,4.10878,-8.210252,chicks that rock
-11.049659,-4.464486,3.4713566,-3.868409,heart
-8.71118,-8.918098,0.8273363,-7.1615105,want
-6.696283,-9.099556,-0.6713684,-4.4963937,fav tracks
3.2052073,2.9706864,0.013059998,-5.2887874,dave grohl
-5.515719,-5.247433,0.7940589,-4.036725,fucking cool
-3.8673437,-9.320059,-1.6352215,-7.8553386,short and sweet
-0.17456368,-5.9077773,-1.7413871,-8.936507,creed
-5.1965356,-3.7859738,1.7756169,-8.043137,awesome song
-5.311669,-9.051265,-2.0106382,-1.0174481,bueno
-2.4211097,-8.192839,-2.380641,-3.6431885,soundtrack des lebens
-0.62705755,-8.958064,-3.147512,-7.84447,stephsfavs
1.1531328,-3.260426,-1.3937,-7.3462596,rock - contemporary
-0.5144569,-8.684056,-6.027233,2.6075535,shorter than 2 minutes
-0.94704545,3.915729,3.110505,-11.2044935,kickass
1.6240698,4.1429005,2.0939524,-12.626035,post grunge
-0.41376546,-7.135907,-2.6424623,-4.8299613,schmucke stimmen
-7.4817023,-3.3574703,3.229723,-9.410041,drive
-8.94124,2.3688924,5.2495766,-2.487371,break-up
-1.7166381,11.161929,2.649618,7.8541527,shakira
-1.3634462,5.6158223,0.8244325,4.3099008,reggaeton
-7.6762505,7.843825,3.453015,10.425094,colombia
-7.679193,7.055807,6.0689087,-1.588987,legend
-6.8356233,5.2036633,4.697728,1.1144183,eighth wonder of the world
-4.3018503,-3.9677043,1.1293042,-7.8217826,catchy as hell
-2.9494827,7.4960117,5.2701917,-9.679338,addictive
-5.6726933,-6.493593,0.16329184,-3.5112314,fun fun fun
-6.100876,12.468132,6.751136,1.3003112,duet
-11.633149,2.6804256,5.010825,3.7081108,colombian
-9.876076,1.077465,4.2174416,1.3783612,move your body
-9.416441,-3.5210633,3.508282,-5.7041144,smile
-6.2882924,-6.845576,0.18911478,-3.4639997,summer 2006
-7.802836,4.84629,1.9174558,11.79236,samba
-4.164652,7.79849,6.087697,-10.01594,wonderful
-4.640672,-7.699975,-3.1267412,4.5695558,sudamerica
-12.668595,2.5907242,5.3279867,3.5167966,latina
-8.316196,-3.393259,0.8234988,4.617631,clasica
-8.808609,-1.6450269,3.1950405,-0.8322715,mainstream pop
-13.051135,-6.317812,2.532396,0.113663554,bellydance
-8.201514,2.2023563,2.5688503,6.2618637,bolero
-3.4909546,-7.0630727,-2.2535028,0.9309693,vvg
10.567785,-1.4859641,-8.710909,3.2411857,japanese
-5.733528,-7.9503574,-0.5880414,-4.635793,heard on lastfm
2.990461,-9.153316,-5.990902,-4.5771136,elektronic beats
-3.609899,-6.595859,-3.0485482,4.8378024,apcruz
11.698245,8.572394,-2.7370791,-6.110417,japan
2.296757,7.965836,3.1504636,-13.525792,avantgarde
-8.425303,4.9978027,3.3484447,8.179434,diana krall
-2.7917683,-8.810914,-2.166448,-7.5985494,synthesiser
-2.6681619,-4.017851,-4.494472,11.902825,james taylor
0.45630398,14.686602,4.9345174,-1.4787458,music
9.881577,10.713351,-0.36756748,-10.604638,rave
-2.7213147,-3.2352006,1.0978673,-10.747339,ibiza
-0.20396265,5.7140183,3.5259578,-11.842563,disco house
-2.5323453,0.9044612,2.9466724,-12.082901,sound
6.2944565,1.0251186,-1.6469936,-16.852755,swedish metal
8.710407,-2.4589832,-4.5889783,-18.909058,brutal death metal
-9.680528,6.9905252,6.4834666,0.838567,diva
-7.039634,10.659522,6.875082,-1.040339,romance
6.912251,6.850462,-0.40644637,-7.317314,leapsandleeloo
-9.042972,2.4108653,5.258321,-2.6642642,asia
-7.46466,3.055419,3.4921434,3.333497,nip tuck
-1.4892621,5.8497567,1.018453,6.4647,safmacsweeney
-11.940226,-4.896603,2.500992,1.5965998,kot
-10.695533,0.43613195,4.6639767,0.27767372,wedding
-5.792835,-5.6873903,0.035826348,-1.2614427,i know all the words to this
-6.941635,-9.935604,-1.9501891,0.32175547,darklounge
-8.018271,-5.9323792,-0.9329756,6.1619024,isses schee
0.41167888,-10.269236,-5.8121552,-1.18266,superguay
-8.26563,-4.407667,0.5721754,3.9734857,my essential songs
-6.0854807,-10.067056,-2.8603096,1.1260202,teh luv
-3.0281756,-8.273948,-2.2387588,-3.4103334,z3po like this
-8.806673,-7.1500325,-1.2750081,6.088818,bianca smiles
-10.009548,-4.9998364,-1.0401639,10.711594,music for h
-4.365259,-8.809558,-3.589011,3.9806383,harlequinvalentine
-4.205089,-6.680099,-3.0006824,5.2493668,lo massss
-4.7063465,0.7590614,0.11484098,4.755897,zouk
-6.080043,-3.576884,-2.0090845,10.005871,portuguÃ£Âªs
1.5633452,-9.435442,-6.2946224,0.28421223,a distant fire burning
-5.0531807,0.9937573,4.002137,-9.040953,favourite artist
-2.7550004,-10.494444,-3.9719574,-1.7282686,gusta
-8.925716,-8.059368,-0.22308178,0.6864558,bailar
-10.504138,-5.52677,0.019721452,6.966286,recuerdos
-7.9759436,-4.3341594,-1.229684,9.233836,todox
11.552344,0.93830097,-6.978503,0.3873819,mod revival
-9.464016,-7.1805444,-1.3892959,7.4489355,gh 3
-8.73018,-4.1310945,-0.371369,8.068078,keepers of soul
-9.641428,-4.9386716,0.044359133,6.6983633,mistyeyes
-12.892227,-6.22667,0.91903687,5.9675326,groovyacousticsoul
-12.888438,2.7150257,5.653815,3.0196278,my country
-13.456249,0.9960619,4.6330595,5.7764673,rhythm-blues
-5.8791647,4.403049,5.219749,-5.6944575,chilly
-4.197742,6.780383,5.860911,-11.427225,perfection
-1.6478692,14.494678,5.7467856,-0.6668669,strings
-1.5695792,8.620314,5.141314,-10.101486,1997
4.379123,10.387301,1.9795331,-4.424427,brit
5.114076,9.68183,1.6521951,-7.2346244,symphonic
2.486002,8.311117,2.7721443,-8.838432,brit rock
5.107958,15.593955,1.2566671,6.338195,violin
-3.2191565,-3.857278,0.593566,-6.0705733,songs to hear before you die
0.50610346,12.412298,3.6238518,1.2110724,timeless
-3.875804,4.2860436,4.9959416,-14.012312,strange
-4.1267443,-6.6974893,0.01900464,-8.302472,despair
-11.613098,0.09724938,5.8881464,-6.0576615,longing
-1.5432719,-1.2853361,1.6647677,-13.023054,core
-3.701729,6.440899,5.3819795,-10.630074,favourite tracks
-1.3821656,15.203399,5.4575324,1.232875,quiet
-0.47373343,-5.8235755,-1.3619665,-11.674112,symphonic prog
4.3521843,-5.9275665,-4.369674,-9.827514,neo progressive
-6.3193374,-4.326078,2.2117486,-9.959102,80s rock
-3.2944326,6.081116,1.4769351,5.5921235,dancehall
-12.116349,4.4883018,5.475323,2.5996408,ragga
-8.123728,7.115881,2.9003384,12.298822,jamaica
-12.415317,-0.96140486,3.2065172,5.887104,jamaican
-11.513158,-0.6262791,4.138766,1.6207253,raggae
-11.449212,1.424535,4.654085,2.955076,raggamuffin
-12.502216,7.829941,6.5007057,6.363272,roots
-14.213474,-0.43065304,4.584042,4.0963583,rasta
-0.7532666,1.2753458,2.1571574,-11.994771,club-dance
-7.967012,-6.525098,-0.74324334,4.043726,freak a-holic night club
-0.22606516,9.86063,4.461951,-7.03002,huh
3.147187,-0.03393042,-0.40960166,-15.210271,german metal
-5.783247,-5.93802,0.8324684,-6.9387836,bookmark
4.8816323,-3.126416,-2.7253942,-16.410643,old school death metal
6.528942,0.6134624,-2.1373062,-14.248485,swedish death metal
2.362382,-0.5555961,0.02376977,-16.028954,extreme metal
1.0423875,-3.868608,-1.1922615,-11.153273,music that rocks a lot
-6.23791,-0.6296485,3.9899473,-10.250335,killer
2.7199314,-0.7361704,-0.7966837,-10.645587,black death metal
0.58146334,9.647168,4.0026646,-7.2953715,nordic
9.79933,3.873138,-2.5636294,-14.842629,melodic metal
0.10317864,8.938841,4.3299584,-9.006452,drugs
-10.319255,-7.1735873,2.3113182,-6.4850483,discover
-7.713572,-8.946987,-4.1140556,10.585981,metro jazz
-9.950214,-2.2420228,3.045772,0.5826646,king
1.6485224,15.88111,1.1836047,13.610884,acid jazz
-7.3394156,8.544186,6.778679,-2.9420285,relaxed
-8.632214,-6.558134,1.7635843,-4.7354164,chillen
-4.431191,-11.544708,-3.3195546,-3.939037,mid
-8.598436,-6.898356,1.2194102,-3.240518,liebe
-8.106501,-3.0285108,2.598313,-2.3897598,allgemein
-2.863239,-6.2824173,-1.0220374,-4.945602,newrocktrackradio:-9
-1.2104888,11.5937195,4.324689,0.34536892,chill-out
-10.630448,4.8752646,6.4685216,-1.4101292,accoustic
-6.6004906,-4.045915,2.606401,-9.261469,das beste
-6.3442416,-6.890416,0.7548492,-8.16118,deutschpop
-9.702811,-7.5705123,1.6506839,-4.609573,schÃ£Â¶n
-8.833311,-7.089097,1.0879923,-3.024739,chillig
-8.405368,-5.503835,1.3858821,-1.3364402,the best of
9.604253,1.6474509,-5.25569,-4.6260486,j-rock
11.343564,-3.2343957,-7.9232755,-5.850255,visual kei
4.8281446,-1.3346144,-3.184299,-7.9976163,j-metal
0.94769055,-5.673891,-2.574131,-6.9564824,isla blanca revival
-2.841859,-10.369533,-4.4250503,0.64671206,rock - melodic
-6.679032,-8.591898,-0.89365387,-2.386921,private stashshsh
-3.2942047,-7.45661,-1.7362165,-3.4582198,songs that knock me out
-2.7635658,-9.3333025,-3.3937597,-1.8985668,dr small jukebox
-3.5141048,-9.123411,-2.6530526,-2.7937763,my own soundtrack
-3.401955,-8.246975,-1.9123178,-4.129442,the soundtrack to my wasted life
6.1783204,6.9567156,-4.4110894,13.083038,banjo
15.367512,0.82539254,-7.682861,-13.307968,gothic metal
10.339266,7.8619347,-1.7540652,-9.192248,norway
-1.3483244,10.248421,3.804205,0.92393726,classics
7.42933,4.4349656,-1.3092802,-10.285027,the smiths
9.196319,3.8852262,-2.7836578,-8.818484,morrissey
-4.00702,-5.505133,0.41437605,-9.551505,80s alternative
-3.1168904,-7.369396,-1.323667,-5.116485,just a bit of fun
-6.5553823,5.887779,5.2318497,-0.7215326,lyricist
1.8502814,8.279326,1.4551909,1.9015992,performed on top of the pops
-3.1914308,-6.57807,-0.6543979,-8.202119,johnny marr
7.1022506,7.7505465,-0.1256538,-7.647637,john peel
4.165946,-1.9591904,-2.3850214,-9.743815,moz
-5.181563,0.19680063,2.2479417,-0.02397971,acclaimed music top 3000
2.9824905,11.059335,2.4020596,-1.1081766,literate
-1.8307595,-7.536627,-2.0550916,-5.447822,if this were a pokemon i would catch it
4.0354123,-9.34181,-6.808856,-4.992464,songs die so gut sind das ich meiner oma ihr klein haeuschen zwar nicht verkaufen aber zumindest dafuer beleihen wuerde
5.3460245,-14.862842,-11.045434,-3.0406537,friendsofthekingofrummelpop
2.1902695,8.460324,3.0210261,-8.413661,favorite bands
-13.328063,-4.437207,0.67937195,10.457264,bestone
-9.827422,-5.2656074,-0.92198855,9.18071,besta
-8.928075,-5.8404355,-1.0626571,7.48757,dbest
-5.913138,-2.702161,-1.7162201,7.566376,newbest
-7.8168263,-4.657102,-2.3053257,8.738205,everbest
-6.477865,-2.993523,-1.7092288,7.67714,bestallof
-5.5723605,-1.3751857,-1.1142927,7.2288656,seebest
9.50877,2.1132789,-4.488796,-7.198394,symphonic metal
4.4467754,2.3912475,0.18686543,-15.78993,epic metal
15.059224,-2.6011941,-9.89636,-5.9848757,crossover
7.7157288,0.43215063,-2.788215,-16.34147,symphonic black metal
6.414879,5.338743,-0.6157639,-8.680487,symphonic rock
-2.8646767,-3.4906273,1.139173,-8.997161,the greatest songs ever
0.9636246,-6.395115,-2.6311097,-10.364155,pizdoseniemetal
0.091772094,-6.370536,-2.5496874,-6.07105,metalnco radio
9.387143,9.508869,-0.6770716,-7.395878,avant garde
-11.777222,1.3437088,6.6502314,-6.1130342,unknown
-1.6805565,-10.091884,-4.2421823,-2.3250592,mamma g
-0.94990826,-10.897286,-5.2016783,-2.0155423,mamma g radio
15.746933,8.891634,-4.9445457,-7.549129,electroclash
7.800348,6.536943,-0.62831783,-10.903606,aor
-0.59684926,7.652628,4.282911,-11.155592,hypnotic
-2.8271809,4.5855603,4.4961877,-10.819339,addicting
-4.933145,-4.323248,1.3293458,-6.6241984,00s rock
-5.9284487,-6.172571,0.6134702,-3.6737678,sing out loud
-3.8267682,-6.8052607,-1.3360007,-1.4916197,close your eyes
-1.2126231,-7.303392,-2.730882,-2.7298367,super fly
0.21527626,-2.9422798,-0.3468948,-11.653828,aitchchill
-2.049654,-9.532995,-5.051644,3.1617477,hermosa melodia
0.24546716,-3.5467837,-0.6101798,-11.62108,aitchsonic
0.821423,-0.9724259,0.24731271,-12.535856,aitchepic
-2.9645329,-8.320857,-3.1255648,0.26750785,reflections of me
-5.4813786,-6.872855,-0.90642625,-0.521415,songs of drops
-0.005571177,-3.2128947,-0.26346892,-11.867731,sonic rock
1.3343244,2.998958,1.4108739,-8.030213,grunge rock
-2.712651,3.4349983,3.8912306,-10.421634,anthemic
-2.2647672,9.05368,5.4821906,-9.576454,excellent
0.06738023,12.863398,4.8659477,-3.8312306,eclectic
4.520097,14.170908,3.4906914,-7.8810444,deep
3.463296,9.42178,1.6336418,-0.8985555,just love it
6.5462565,7.085228,0.51731527,-14.790489,suomi
5.33616,1.6753417,-1.0776262,-11.823913,metallica
-5.823891,-4.1788306,2.004999,-7.60001,awesome covers
-3.5292304,7.1393714,5.402878,-9.442094,1999
-9.326089,-2.682265,0.42237473,8.561907,jazzy funk
-9.926022,-1.2999293,2.940384,2.858258,jamz
-8.396583,6.5626807,5.1074557,3.8018768,g-funk
-7.8175073,10.247551,6.949675,0.061643932,groove
-9.237707,9.297838,6.98314,1.1048341,old school rap
-3.2592082,8.342979,5.906111,-10.839338,good shit
-9.147431,11.627875,7.796664,0.26833215,gangsta
-8.654865,1.2750487,2.8603716,2.655299,westcoast
-9.169734,-2.2165096,3.6636615,-4.320149,sample
-8.588125,-7.333491,-1.7634997,7.043083,favourite jazz
-5.994113,-7.3285556,-2.4493413,5.3030386,fonky
-10.564827,1.588475,4.8020153,1.1063802,classic hip-hop
-11.576783,-2.8827808,4.1304097,-2.568152,explicit
-10.717068,-5.5059314,0.29420966,6.1320353,jazzrock
-7.6226277,-5.4748707,-0.29691094,4.741457,classic soul and funk
-10.514773,-10.893823,-0.65014213,-0.44649434,song noir
-5.355724,-1.7803386,-0.9601012,6.044097,hibest
-9.046874,-7.1313972,-2.0383737,9.019299,ik ben
-8.926132,-5.7996635,-1.2831713,8.608271,fh referral
-10.907758,-4.533808,-0.3596026,10.249461,special to me songs
-10.194017,2.9814246,6.1192966,-3.7040377,feel good music
6.53605,1.1123626,-1.5220908,-19.293312,tech house
2.159628,-5.0265326,-2.0609117,-14.253809,club tracks
5.8336787,-3.6903932,-3.8133466,-12.825654,electro trance
3.8254328,-5.2034526,-3.2489648,-14.262432,electrohouse
3.7277806,-3.909134,-3.005407,-9.600056,club trance
5.258333,-2.85872,-3.1575181,-12.391509,euro trance
6.186528,-7.482981,-6.3501425,-9.286021,club mix
5.9508224,-7.6845813,-6.5183134,-7.8392673,club remix
3.7034483,-10.509384,-6.7594385,-6.823535,electronica/dance
6.044894,-8.669272,-7.0311737,-8.06676,danceclub
6.789274,-7.1965847,-6.3618793,-10.501005,club banger
7.648347,-6.4284863,-7.048163,-6.7545304,progressive vocal house
6.054409,-3.9853039,-5.7448373,-4.6823215,heavy electro house mix
7.6188536,-7.91731,-7.8738704,-6.561416,excessive progressive house
3.8617346,10.78743,3.2325008,-11.710236,electronic music
5.699076,10.942549,2.1100655,-11.031583,vocal house
8.965511,7.97367,-0.5792027,-12.05798,uplifting trance
-0.16278593,1.1465129,1.9648049,-14.304077,club dance
2.931517,-0.07840616,-0.22250874,-15.962639,club house
1.1896623,-4.7971106,-1.463328,-15.708429,house music
-1.2810298,-1.5915229,1.3721204,-13.508207,dance club
1.934283,-1.751802,-0.59173495,-12.64308,electronica and dance
0.035352793,-3.5052485,-0.23291968,-12.844853,electro dance
-1.9199691,-3.8159382,0.6887555,-13.726849,club music
9.73526,-4.372555,-10.371419,7.9161377,funny
-0.89531827,-8.237435,-3.4071095,-3.2404902,raritos
-11.938636,2.0527518,3.5670552,8.561759,outlaw country
-10.60358,-5.0509343,2.3717124,-0.97183394,outlaw
-10.450549,-1.6231446,1.5185307,8.615377,johnny cash
-9.891762,-7.8737273,-0.5827915,4.4667344,trains
-10.235475,-7.2880573,0.42110354,2.4129984,rex ferric faves
-3.7168598,-9.018524,-3.8124444,2.9020073,ho ho
-5.2394996,3.64928,1.7956951,6.8108697,katy perry
-6.6333,6.8288,2.6448507,10.502408,miley cyrus
-9.662509,-2.675145,4.3739276,-8.721302,i love it
-12.019501,6.179638,6.652552,2.7820609,contemporary country
-4.8455477,-9.697337,-3.5262876,2.954496,-2
-9.384456,-12.426075,-3.3777604,4.459979,annymix
-10.721476,-3.9696128,0.16341864,9.403381,the ones that hit my heart
-7.002822,3.5915303,5.4333425,-7.0328674,makes me cry
0.8588702,-9.475404,-8.352661,8.582415,secretagent
-6.10249,-4.3653383,2.5704565,-13.89558,sleaze
-2.552251,-3.1653278,1.0914415,-12.128101,80s metal
-2.2871587,-7.3692937,-1.6730131,-7.335721,metal top
-2.0154169,-9.6121855,-2.7619612,-8.585089,80s heavy metal
-2.4215248,-9.548743,-2.4516473,-9.043325,80s hard rock
-3.604186,-8.444968,-0.7507732,-12.446761,sleazy rock
-1.8301513,-9.244487,-1.9381756,-14.71777,sleaze rock
5.648458,6.3168597,0.13754581,-7.7759576,cock rock
-4.196998,4.522647,5.2248487,-12.438491,sleazy
-4.830753,-0.81540805,3.062482,-8.92205,arena rock
5.4023085,-1.7933893,-2.4428647,-16.344282,christian metal
-10.742181,1.6223212,3.1854622,7.81926,female country
-12.553931,-2.5175462,3.1933722,4.008751,country music
-9.748179,2.536106,5.7842326,-3.5571713,carefree
-9.211359,2.9954953,5.6976786,-3.2562215,sappy
-6.576128,12.510647,5.132299,8.588546,alt country
6.041749,-0.6605405,-3.14027,-7.3833923,street punk
-3.6265764,-0.9738877,-0.4197601,1.7648722,pura ranchera
-8.090997,0.33878753,1.0577335,8.7606,rancheras
-6.998548,-2.4141428,0.30964273,3.3937607,international country boy mix
-6.3117394,-8.909239,-0.7587918,-4.181677,kocham
-6.125032,-8.703068,-1.2553532,-1.8341608,massari
9.898525,9.386217,-5.086304,12.287756,contemporary classical
-2.3716466,4.257145,4.0221076,-11.787429,modern classical
4.533856,12.853058,3.0170221,-7.5360713,neoclassical
-6.318826,-3.9653902,2.0974352,-6.508526,flying
4.479881,1.1223366,-2.0710359,-6.6128345,melodic black metal
-2.777559,-4.8025117,0.4261198,-9.06061,killer riffs
-9.761768,-4.715165,3.479669,-8.423338,albums i own
0.8270841,7.2976346,3.198788,-7.978907,my stuff
3.7600946,2.188701,0.3513154,-17.282759,dark metal
-1.1544076,-1.62822,1.1802318,-12.123612,rage
5.9042435,-3.086201,-3.5103824,-13.156746,blackened thrash metal
5.4633784,2.4913874,-2.1369112,-6.1706367,liquid funk
-5.444085,-9.752198,-2.597496,0.24974437,summer afternoon
-7.0673523,8.872049,3.066277,11.813265,big band
-0.63933486,11.446119,2.6273255,6.497708,xenomania
-6.7419143,1.0587968,4.5710793,-8.603542,my songs
-3.8897698,-7.26246,-0.4620091,-8.532212,heard live
4.1447597,-1.997385,-1.8304718,-16.200838,melodic metalcore
-11.823134,1.3092012,3.5226126,7.2345514,rumba
-9.2853365,-3.0558112,-0.5025432,10.95322,mestizo
13.474186,-2.9058564,-11.195075,4.9248877,post rock
-1.7133609,7.7614408,4.6310325,-7.875967,cathartic
-1.5225811,-7.988017,-2.7765157,-4.9076858,dreaming awake
-6.5049677,3.0628374,5.1464553,-6.6273513,grace
-2.3786232,-9.713898,-3.7215908,-1.7397133,instrumental music that makes you feel-group tag radio
-1.662128,-10.318691,-4.395048,-2.0946107,music to get the pussy wet
-3.3298326,-10.469136,-2.7399678,-7.0140586,another planet
